persona,script,modifier,query
uk_freelance_designer,savings_withdrawal_pending,confused_by_app_updates,"Hey, I withdrew some money from my Savings account but it’s still showing as pending and not in my main balance yet. The app looks different to the steps I found so I cant see where to check the withdrawal status — can you point me to the right place and tell me if weekends/holidays can slow it down? Cheers"
uk_freelance_designer,savings_withdrawal_pending,angry_after_waiting,"I moved money out of my Savings account ages ago and it’s still stuck as pending, not in my main balance yet. Can you tell me exactly why this is taking so long, where I can check the withdrawal status in the app, and if weekends/holidays are delaying it — because I need this sorted now, cheers."
uk_freelance_designer,pocket_bill_not_enough_money,empty,"Hi, one of my subscription bills failed because my Bills Pocket didnt have enough money in it — can you explain how Revolut takes Direct Debits from a Pocket, and how I can top it up or change the recurring transfer so it doesnt happen again? Also, if needed, how do I move the bill back to my main account and check upcoming payments so the Pocket stays sorted?"
uk_freelance_designer,pocket_bill_not_enough_money,poor_internet_connection,"Hi, one of my bills failed from my Bills Pocket cos it didnt have enough money in it. Can you explain how Revolut takes Direct Debits/subscriptions from the Pocket, how I can top it up or tweak the recurring transfer, and if I need to move the payment back to my main account? Cheers — my connection keeps dropping so the app screens keep failing 🙃"
uk_freelance_designer,pocket_bill_not_enough_money,anxious_security_fear,"Hey, one of my bills failed from my Bills Pocket because it didnt have enough in it 😅 Can you explain how Revolut handles Direct Debits from a Pocket, and how I can top it up or tweak the recurring transfer so it stays funded? Also, if needed, can I move the bill back to my main account and check upcoming payments so Im not messing this up again — just want to make sure my money and details are safe, cheers."
uk_freelance_designer,pocket_bill_not_enough_money,confused_by_app_updates,"Hi, one of my subscriptions failed because my Bills Pocket didnt have enough in it, and the app layout looks totally different to the help article I found 🙃 Can you tell me where to top up the Pocket, adjust the recurring transfer, and move the bill back to my main account if needed? Also how do I check upcoming payments so this doesnt happen again?"
uk_freelance_designer,pocket_bill_not_enough_money,angry_after_waiting,"My Bills Pocket just bounced a subscription because it didnt have enough money, and ive already waited ages for help — can you tell me exactly how Revolut handles bill payments from a Pocket, how to top it up or change the recurring transfer into it, and how to move the bill back to my main account if needed? I need to see upcoming payments too so this doesnt keep happening, cheers."
uk_freelance_designer,paid_plan_missed_payment,empty,"Hi, my paid Revolut plan payment failed and Im a bit worried about losing the benefits or getting hit with downgrade fees 😅 Can you check the billing status, tell me how to add funds to pay the missed subscription, and what happens to my next payment date/plan end date if it stays unpaid? Also, do partner perks, insurance and the plan card stop straight away if it downgrades?"
uk_freelance_designer,paid_plan_missed_payment,poor_internet_connection,"Hi, my paid Revolut plan payment failed and Im worried Ill lose the benefits or get hit with downgrade fees 😕 Can you check the billing status, tell me how to top up so the missed subscription gets paid, and confirm the next payment date/plan end date? Also what happens to partner benefits, insurance and the plan cards if it stays unpaid or gets downgraded, cheers."
uk_freelance_designer,paid_plan_missed_payment,anxious_security_fear,"My paid plan payment failed and Im panicking a bit — can you check the billing status, tell me how to add funds to cover the missed subscription, and confirm when the next payment date and plan end date are? Also, if it stays unpaid or gets downgraded, what happens to partner benefits, insurance and my plan cards? I just want to make sure my money and data are safe, cheers."
